PARK_ID,Park_name,Address,City,Zip Code,Park District,Phone,Longitude,Latitude,parkurl,operhours,restroom,adacomply,camping,picnic,playground,basketball,tennis,volleyball,spraygroun,mtbcycle,golf,boating,fishing,swimming,discgolf,shelter,walking,dogpark,ampitheate,motorboat,horseback,garden,historical,skatepark,interpreti,tabletenni,recgym,fitness,rvcamp,sailing,pickleball,multipurps,rcflyarea,flwrgarden,indorpavil,aquaticctr,ballfield,batingcage,bicycleltr,bmxtrack,bocciball,confcenter,concesstnd,firepit,funbrella,gagaball,gazebo,opngrnspac,highropes,horseshoe,environedu,dockpier,playsixty,rockclimb,seniorctr,shadearbor,shuflboard,trlrunning,grnwyacces,handball,arts,multiuser,playswings,parking,picture,PARK_TYPE,Acres,Area,Length
WGRC,T.M. Winget Recreation Center,"12235 WINGET RD, CHARLOTTE, NC 28278",CHARLOTTE,28278,South,9803141103,-81.0004548,35.1303719,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/217/attachments/2016?token=,,,,
REDY,Reedy Creek Park,"2900 ROCKY RIVER RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.7170019,35.2765175,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/143/attachments/5?token=,REGIONAL PARK,299.0254924,13025499.05,16146.077
CLAN,Clanton Park,"1520 CLANTON RD, CHARLOTTE, NC 28217",CHARLOTTE,28217,Central,9803141002,-80.8933284,35.2080802,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/256/attachments/3236?token=,COMMUNITY PARK,72.26306621,3147766.473,12287.65671
MELD,Melody Park,"10832 KEMPSFORD DR, CHARLOTTE, NC 28262",CHARLOTTE,28262,North,7048926031,-80.707494,35.3266286,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,
CCHG,Country Club Heights Community Garden,"2909 DUNLAVIN WY, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141000,-80.7809712,35.2306164,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/246/attachments/3255?token=,,,,
DOWD,Dowd Park,"2521 GREENLAND AV, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141002,-80.8828255,35.2259571,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,0.92517217,40300.27238,938.1860606
GRAY,Grayson Park,"750 BEAL ST, CHARLOTTE, NC 28211",CHARLOTTE,28211,South,9803141003,-80.7963556,35.1903747,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/253/attachments/3222?token=,NEIGHBORHOOD PARK,12.13351886,528533.8176,3215.292446
LATC,Latta Recreation Center,"510 E PARK AV, CHARLOTTE, NC 28203",CHARLOTTE,28203,Central,9803141002,-80.8516759,35.2102021,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
AFRM,Abersham Park,"22031 SHEARER RD, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.7966453,35.5068085,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/254/attachments/1219?token=,REGIONAL PARK,345.4902304,15049493.77,20748.16941
LSCG,Little Sugar Creek Community Garden,"1319 N ALEXANDER ST, CHARLOTTE, NC 28206",CHARLOTTE,28206,Central,9803141000,-80.8226397,35.232528,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/257/attachments/3212?token=,,,,
FBNP,Flat Branch Nature Preserve,"11833 TOM SHORT RD, CHARLOTTE, NC 28277",CHARLOTTE,28277,South,9803141003,-80.7938366,35.0458996,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/270/attachments/2025?token=,NATURE PRESERVE,42.22003027,1839096.729,6145.371703
WMJP,West Mecklenburg Park,"2765 WESTERWOOD VILLAGE DR., CHARLOTTE, NC 28214",CHARLOTTE,28214,North,9803141001,-80.9549238,35.2498553,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,4.08524984,177952.8306,1706.913268
CLAG,Clanton Park Community Garden,"3010 BARRINGER DR, CHARLOTTE, NC 28217",CHARLOTTE,28217,Central,9803141002,-80.8829057,35.2072287,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/268/attachments/3256?token=,,,,
OAKT,Oakhurst Park,"3533 CRAIG AV, CHARLOTTE, NC 28211",CHARLOTTE,28211,South,9803141003,-80.7895959,35.1911047,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/252/attachments/3220?token=,NEIGHBORHOOD PARK,5.13354037,223616.1928,2115.701786
MCDP,McDowell Creek Park,"8233 GILEAD RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,9803141001,-80.8873325,35.4069089,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NEIGHBORHOOD PARK,14.68928441,639862.7519,4153.834046
LTLP,Little Peoples Park,"1120 HARRILL ST, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.820407,35.228414,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,NEIGHBORHOOD PARK,0.19459616,8476.590568,410.5851612
EASP,Eastway Park,"423 EASTWAY DR, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.7798403,35.2533458,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/265/attachments/801?token=,COMMUNITY PARK,90.43868874,3939493.922,11492.72301
RCNC,Reedy Creek Nature Center,"2986 ROCKY RIVER RD, CHARLOTTE, NC 28215",CHARLOTTE,28215,North,9803141001,-80.7193713,35.2617482,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/262/attachments/4?token=,,,,
MDLP,Marion Diehl Park,"2219 TYVOLA RD, CHARLOTTE, NC 28210",CHARLOTTE,28210,South,9803141003,-80.8577869,35.1590928,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,,COMMUNITY PARK,58.84924965,2563462.558,9714.509085
LDNP,Lake Davidson Nature Preserve,"750 JETTON ST, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8612622,35.503703,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/272/attachments/1226?token=,,,,
RWPP,Roosevelt Wilson Park,"420 GRIFFITH ST, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8537928,35.5027872,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/274/attachments/1230?token=,,,,
MBTL,Mary Beaty Tot Lot,"128 S MAIN ST, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.849409,35.4984021,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/275/attachments/1225?token=,,,,
NSLP,North & South Lawn Park,"185 HARPER LEE ST, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8302406,35.4960388,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/276/attachments/2003?token=,,,,
CGTL,Caldwell Green Tot Lot,"320 CALDWELL LN, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8318115,35.4928301,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/277/attachments/1221?token=,,,,
FALK,Faulkner Square Park,"266 CONROY AV, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8326647,35.4958014,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/279/attachments/1222?token=,,,,
SVCT,Southview Recreation Center,"1720 VILMA ST, CHARLOTTE, NC 28208",CHARLOTTE,28208,Central,9803141105,-80.9170704,35.2114725,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
FRPP,Forest Park Playground,"421 N FAULKNER WY, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8291855,35.4947714,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/281/attachments/1224?token=,,,,
PHGP,Parham Gateway Park,"710 LAKE PARK DR, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8634397,35.4981825,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/282/attachments/1228?token=,,,,
FIFP,Fisher Farm Park,"21135 FISHER RD, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.7961713,35.4950059,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/280/attachments/1223?token=,,,,
MCCG,McAlpine Creek Community Garden,"399 HOLLY LN, CHARLOTTE, NC 28212",CHARLOTTE,28212,South,9803141000,-80.768941,35.1370668,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/258/attachments/3257?token=,GREENWAY,34.66151299,1509849.288,20398.28723
MTHP,Methodist Home Park,"3200 SHAMROCK DR, CHARLOTTE, NC 28205",CHARLOTTE,28205,South,9803141003,-80.7743494,35.2338126,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,NEIGHBORHOOD PARK,9.79457841,426650.0813,3105.039295
PRES,Pressley Road Park,"1431 PRESSLEY RD, CHARLOTTE, NC 28217",CHARLOTTE,28217,Central,9803141002,-80.8919693,35.1967837,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Daylight,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,NEIGHBORHOOD PARK,5.95512397,259404.1604,2177.327392
OEHP,Oehler Nature Preserve,"14511 HUNTERSVILLE-CONCORD RD, CHARLOTTE, NC 28078",CHARLOTTE,28078,North,9803141001,-80.8011306,35.4149657,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Non-Operational,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,NATURE PRESERVE,140.8782648,6136633.153,15026.80208
JHWP,James Hoyt Wilhelm Park,"19018 SMITH CR, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8645071,35.4802059,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/285/attachments/1202?token=,,,,
JRNP,Jetton Road Neighborhood Park,"16000 JETTON RD, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.9382258,35.4741603,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/286/attachments/1203?token=,,,,
LEGP,Legion Park,"21214 LEGION ST, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.860135,35.4872703,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/287/attachments/1205?token=,,,,
SMTP,Smithville Park,"19710 FERRY ST, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.869548,35.4832087,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/288/attachments/1208?token=,,,,
TRCP,Torrence Chapel Park,"21309 TORRENCE CHAPEL RD, CORNELIUS, NC 28031",CORNELIUS,28031,North,7048926031,-80.8789414,35.49244,https://www.cornelius.org/103/Parks-Arts-Recreation-Culture,Daylight,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/289/attachments/1210?token=,,,,
PKTN,Park Road Tennis Center,"6215 PARK RD, CHARLOTTE, NC 28210",CHARLOTTE,28210,South,9803141003,-80.8496836,35.1463284,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,,NEIGHBORHOOD PARK,17.9897759,783631.8345,4425.995296
AFRM,Abersham Park,"3314 GREY RD, DAVIDSON, NC 28036",DAVIDSON,28036,North,7048923349,-80.8041725,35.5058725,https://www.ci.davidson.nc.us/130/Parks-Recreation,Daylight,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/238/attachments/1218?token=,REGIONAL PARK,345.4902304,15049493.77,20748.16941
ABER,Abernathy Park,"205 GLENDALE DR, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.8380986,35.4194823,https://www.huntersville.org/162/Parks-Recreation,Daylight,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/293/attachments/1232?token=,,,,
BRMS,Bradley Middle School,"13345 BEATTIES FORD RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.9235001,35.3966362,https://www.huntersville.org/162/Parks-Recreation,Varies,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,https://maps.mecklenburgcountync.gov/evaluate/rest/services/park/Parks/FeatureServer/0/294/attachments/1234?token=,,,,
RAND,Randolph Road Park,"201 BILLINGSLEY RD, CHARLOTTE, NC 28205",CHARLOTTE,28205,Central,9803141002,-80.8093369,35.1906301,https://www.mecknc.gov/parkandrec/pages/home.aspx?redirect=charmeck,Varies,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,COMMUNITY PARK,24.88706736,1084076.391,5803.079945
CSDC,Community School of Davidson Athletic Complex,"13828 BEATTIES FORD RD, HUNTERSVILLE, NC 28078",HUNTERSVILLE,28078,North,7047662220,-80.9247718,35.403455,https://www.huntersville.org/162/Parks-Recreation,Website,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,
